SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


26640	14396,625492000021	26640	14396,620144000015	26640	0	26640	-11786,248025000008	26640	-11786,229986000006	26640	0
26642	14396,523880000023	26642	14396,620144000015	26642	0	26642	-11786,24287100001	26642	-11786,229986000006	26642	0
26644	14396,588056000008	26644	14396,620144000015	26644	0	26644	-11786,219678000009	26644	-11786,229986000006	26644	0
26646	14396,432964000007	26646	14396,620144000015	26646	0	26646	-11786,240294000003	26646	-11786,229986000006	26646	0
26648	14396,534576000006	26648	14396,620144000015	26648	0	26648	-11786,263487000004	26648	-11786,229986000006	26648	0
26650	14396,55596800003	26650	14396,620144000015	26650	0	26650	-11786,250602	26650	-11786,229986000006	26650	0
26652	14396,486444000009	26652	14396,620144000015	26652	0	26652	-11786,258333000005	26652	-11786,229986000006	26652	0
26654	14396,577360000025	26654	14396,620144000015	26654	0	26654	-11786,21452400001	26654	-11786,229986000006	26654	0
26656	14396,550620000024	26656	14396,620144000015	26656	0	26656	-11786,229986000006	26656	-11786,229986000006	26656	0
26658	14396,475748000026	26658	14396,620144000015	26658	0	26658	-11786,229986000006	26658	-11786,229986000006	26658	0
26660	14396,657580000028	26660	14396,620144000015	26660	0	26660	-11786,235140000004	26660	-11786,229986000006	26660	0
26662	14396,64153600001	26662	14396,620144000015	26662	0	26662	-11786,248025000008	26662	-11786,229986000006	26662	0
26664	14396,604100000026	26664	14396,620144000015	26664	0	26664	-11786,237717000011	26664	-11786,229986000006	26664	0
26666	14396,577360000025	26666	14396,620144000015	26666	0	26666	-11786,253179000007	26666	-11786,229986000006	26666	0
26668	14396,55596800003	26668	14396,620144000015	26668	0	26668	-11786,24287100001	26668	-11786,229986000006	26668	0
26670	14396,475748000026	26670	14396,620144000015	26670	0	26670	-11786,273795000001	26670	-11786,229986000006	26670	0
26672	14396,51318400001	26672	14396,620144000015	26672	0	26672	-11786,235140000004	26672	-11786,229986000006	26672	0
26674	14396,636188000004	26674	14396,620144000015	26674	0	26674	-11786,24287100001	26674	-11786,229986000006	26674	0
26676	14396,609448000032	26676	14396,620144000015	26676	0	26676	-11786,248025000008	26676	-11786,229986000006	26676	0
26678	14396,475748000026	26678	14396,620144000015	26678	0	26678	-11786,229986000006	26678	-11786,229986000006	26678	0
26680	14396,486444000009	26680	14396,620144000015	26680	0	26680	-11786,253179000007	26680	-11786,229986000006	26680	0
26682	14396,636188000004	26682	14396,620144000015	26682	0	26682	-11786,24287100001	26682	-11786,229986000006	26682	0
26684	14396,620144000015	26684	14396,620144000015	26684	0	26684	-11786,253179000007	26684	-11786,229986000006	26684	0
26686	14396,572012000019	26686	14396,620144000015	26686	0	26686	-11786,250602	26686	-11786,229986000006	26686	0
26688	14396,545272000018	26688	14396,620144000015	26688	0	26688	-11786,248025000008	26688	-11786,229986000006	26688	0
26690	14396,545272000018	26690	14396,620144000015	26690	0	26690	-11786,224832000007	26690	-11786,229986000006	26690	0
26692	14396,582708000031	26692	14396,620144000015	26692	0	26692	-11786,237717000011	26692	-11786,229986000006	26692	0
26694	14396,561316000007	26694	14396,620144000015	26694	0	26694	-11786,250602	26694	-11786,229986000006	26694	0
26696	14396,678972000023	26696	14396,620144000015	26696	0	26696	-11786,245448000002	26696	-11786,229986000006	26696	0
26698	14396,481096000032	26698	14396,620144000015	26698	0	26698	-11786,229986000006	26698	-11786,229986000006	26698	0
26700	14396,550620000024	26700	14396,620144000015	26700	0	26700	-11786,211947000003	26700	-11786,229986000006	26700	0
26702	14396,620144000015	26702	14396,620144000015	26702	0	26702	-11786,21452400001	26702	-11786,229986000006	26702	0
26704	14396,620144000015	26704	14396,620144000015	26704	0	26704	-11786,227409000014	26704	-11786,229986000006	26704	0
26706	14396,55596800003	26706	14396,620144000015	26706	0	26706	-11786,240294000003	26706	-11786,229986000006	26706	0
26708	14396,55596800003	26708	14396,620144000015	26708	0	26708	-11786,248025000008	26708	-11786,229986000006	26708	0
26710	14396,588056000008	26710	14396,620144000015	26710	0	26710	-11786,222255	26710	-11786,229986000006	26710	0
26712	14396,609448000032	26712	14396,620144000015	26712	0	26712	-11786,227409000014	26712	-11786,229986000006	26712	0
26714	14396,497140000021	26714	14396,620144000015	26714	0	26714	-11786,240294000003	26714	-11786,229986000006	26714	0
26716	14396,572012000019	26716	14396,620144000015	26716	0	26716	-11786,219678000009	26716	-11786,229986000006	26716	0
26718	14396,593404000014	26718	14396,620144000015	26718	0	26718	-11786,237717000011	26718	-11786,229986000006	26718	0
26720	14396,523880000023	26720	14396,620144000015	26720	0	26720	-11786,248025000008	26720	-11786,229986000006	26720	0
26722	14396,582708000031	26722	14396,620144000015	26722	0	26722	-11786,245448000002	26722	-11786,229986000006	26722	0
26724	14396,529228000029	26724	14396,620144000015	26724	0	26724	-11786,224832000007	26724	-11786,229986000006	26724	0
26726	14396,51318400001	26726	14396,620144000015	26726	0	26726	-11786,222255	26726	-11786,229986000006	26726	0
26728	14396,64153600001	26728	14396,620144000015	26728	0	26728	-11786,260910000012	26728	-11786,229986000006	26728	0
26730	14396,523880000023	26730	14396,620144000015	26730	0	26730	-11786,227409000014	26730	-11786,229986000006	26730	0
26732	14396,529228000029	26732	14396,620144000015	26732	0	26732	-11786,232563000012	26732	-11786,229986000006	26732	0
26734	14396,64153600001	26734	14396,620144000015	26734	0	26734	-11786,232563000012	26734	-11786,229986000006	26734	0
26736	14396,545272000018	26736	14396,620144000015	26736	0	26736	-11786,21452400001	26736	-11786,229986000006	26736	0
26738	14396,545272000018	26738	14396,620144000015	26738	0	26738	-11786,253179000007	26738	-11786,229986000006	26738	0
26740	14396,588056000008	26740	14396,620144000015	26740	0	26740	-11786,209370000011	26740	-11786,229986000006	26740	0
26742	14396,491792000015	26742	14396,620144000015	26742	0	26742	-11786,211947000003	26742	-11786,229986000006	26742	0
26744	14396,588056000008	26744	14396,620144000015	26744	0	26744	-11786,229986000006	26744	-11786,229986000006	26744	0
26746	14396,614796000009	26746	14396,620144000015	26746	0	26746	-11786,255756000013	26746	-11786,229986000006	26746	0
26748	14396,545272000018	26748	14396,620144000015	26748	0	26748	-11786,235140000004	26748	-11786,229986000006	26748	0
26750	14396,652232000022	26750	14396,620144000015	26750	0	26750	-11786,201639000006	26750	-11786,229986000006	26750	0
26752	14396,566664000013	26752	14396,620144000015	26752	0	26752	-11786,255756000013	26752	-11786,229986000006	26752	0
26754	14396,47040000002	26754	14396,620144000015	26754	0	26754	-11786,240294000003	26754	-11786,229986000006	26754	0
26756	14396,534576000006	26756	14396,620144000015	26756	0	26756	-11786,219678000009	26756	-11786,229986000006	26756	0
26758	14396,539924000012	26758	14396,620144000015	26758	0	26758	-11786,271218000009	26758	-11786,229986000006	26758	0
26760	14396,588056000008	26760	14396,620144000015	26760	0	26760	-11786,248025000008	26760	-11786,229986000006	26760	0
26762	14396,64153600001	26762	14396,620144000015	26762	0	26762	-11786,248025000008	26762	-11786,229986000006	26762	0
26764	14396,609448000032	26764	14396,620144000015	26764	0	26764	-11786,237717000011	26764	-11786,229986000006	26764	0
26766	14396,572012000019	26766	14396,620144000015	26766	0	26766	-11786,245448000002	26766	-11786,229986000006	26766	0
26768	14396,55596800003	26768	14396,620144000015	26768	0	26768	-11786,235140000004	26768	-11786,229986000006	26768	0
26770	14396,620144000015	26770	14396,620144000015	26770	0	26770	-11786,253179000007	26770	-11786,229986000006	26770	0
26772	14396,572012000019	26772	14396,620144000015	26772	0	26772	-11786,217101000002	26772	-11786,229986000006	26772	0
26774	14396,561316000007	26774	14396,620144000015	26774	0	26774	-11786,240294000003	26774	-11786,229986000006	26774	0
26776	14396,539924000012	26776	14396,620144000015	26776	0	26776	-11786,235140000004	26776	-11786,229986000006	26776	0
26778	14396,497140000021	26778	14396,620144000015	26778	0	26778	-11786,258333000005	26778	-11786,229986000006	26778	0
26780	14396,630840000027	26780	14396,620144000015	26780	0	26780	-11786,237717000011	26780	-11786,229986000006	26780	0
26782	14396,588056000008	26782	14396,620144000015	26782	0	26782	-11786,263487000004	26782	-11786,229986000006	26782	0
26784	14396,47040000002	26784	14396,620144000015	26784	0	26784	-11786,229986000006	26784	-11786,229986000006	26784	0
26786	14396,55596800003	26786	14396,620144000015	26786	0	26786	-11786,273795000001	26786	-11786,229986000006	26786	0
26788	14396,636188000004	26788	14396,620144000015	26788	0	26788	-11786,263487000004	26788	-11786,229986000006	26788	0
26790	14396,561316000007	26790	14396,620144000015	26790	0	26790	-11786,250602	26790	-11786,229986000006	26790	0
26792	14396,55596800003	26792	14396,620144000015	26792	0	26792	-11786,24287100001	26792	-11786,229986000006	26792	0
26794	14396,604100000026	26794	14396,620144000015	26794	0	26794	-11786,24287100001	26794	-11786,229986000006	26794	0
26796	14396,593404000014	26796	14396,620144000015	26796	0	26796	-11786,237717000011	26796	-11786,229986000006	26796	0
26798	14396,59875200002	26798	14396,620144000015	26798	0	26798	-11786,263487000004	26798	-11786,229986000006	26798	0
26800	14396,539924000012	26800	14396,620144000015	26800	0	26800	-11786,222255	26800	-11786,229986000006	26800	0
26802	14396,539924000012	26802	14396,620144000015	26802	0	26802	-11786,24287100001	26802	-11786,229986000006	26802	0
26804	14396,577360000025	26804	14396,620144000015	26804	0	26804	-11786,253179000007	26804	-11786,229986000006	26804	0
26806	14396,593404000014	26806	14396,620144000015	26806	0	26806	-11786,229986000006	26806	-11786,229986000006	26806	0
26808	14396,507836000004	26808	14396,620144000015	26808	0	26808	-11786,263487000004	26808	-11786,229986000006	26808	0
26810	14396,593404000014	26810	14396,620144000015	26810	0	26810	-11786,222255	26810	-11786,229986000006	26810	0
26812	14396,652232000022	26812	14396,620144000015	26812	0	26812	-11786,235140000004	26812	-11786,229986000006	26812	0
26814	14396,625492000021	26814	14396,620144000015	26814	0	26814	-11786,227409000014	26814	-11786,229986000006	26814	0
26816	14396,55596800003	26816	14396,620144000015	26816	0	26816	-11786,237717000011	26816	-11786,229986000006	26816	0
26818	14396,518532000016	26818	14396,620144000015	26818	0	26818	-11786,235140000004	26818	-11786,229986000006	26818	0
26820	14396,502488000027	26820	14396,620144000015	26820	0	26820	-11786,245448000002	26820	-11786,229986000006	26820	0
26822	14396,630840000027	26822	14396,620144000015	26822	0	26822	-11786,250602	26822	-11786,229986000006	26822	0
26824	14396,561316000007	26824	14396,620144000015	26824	0	26824	-11786,237717000011	26824	-11786,229986000006	26824	0
26826	14396,518532000016	26826	14396,620144000015	26826	0	26826	-11786,240294000003	26826	-11786,229986000006	26826	0
26828	14396,539924000012	26828	14396,620144000015	26828	0	26828	-11786,258333000005	26828	-11786,229986000006	26828	0
26830	14396,593404000014	26830	14396,620144000015	26830	0	26830	-11786,248025000008	26830	-11786,229986000006	26830	0
26832	14396,668276000011	26832	14396,620144000015	26832	0	26832	-11786,227409000014	26832	-11786,229986000006	26832	0
26834	14396,609448000032	26834	14396,620144000015	26834	0	26834	-11786,240294000003	26834	-11786,229986000006	26834	0
26836	14396,577360000025	26836	14396,620144000015	26836	0	26836	-11786,229986000006	26836	-11786,229986000006	26836	0
26838	14396,539924000012	26838	14396,620144000015	26838	0	26838	-11786,229986000006	26838	-11786,229986000006	26838	0
26840	14396,534576000006	26840	14396,620144000015	26840	0	26840	-11786,253179000007	26840	-11786,229986000006	26840	0
26842	14396,620144000015	26842	14396,620144000015	26842	0	26842	-11786,211947000003	26842	-11786,229986000006	26842	0
26844	14396,604100000026	26844	14396,620144000015	26844	0	26844	-11786,229986000006	26844	-11786,229986000006	26844	0
26846	14396,673624000017	26846	14396,620144000015	26846	0	26846	-11786,237717000011	26846	-11786,229986000006	26846	0
26848	14396,550620000024	26848	14396,620144000015	26848	0	26848	-11786,255756000013	26848	-11786,229986000006	26848	0
26850	14396,55596800003	26850	14396,620144000015	26850	0	26850	-11786,217101000002	26850	-11786,229986000006	26850	0
26852	14396,55596800003	26852	14396,620144000015	26852	0	26852	-11786,232563000012	26852	-11786,229986000006	26852	0
26854	14396,550620000024	26854	14396,620144000015	26854	0	26854	-11786,235140000004	26854	-11786,229986000006	26854	0
26856	14396,588056000008	26856	14396,620144000015	26856	0	26856	-11786,211947000003	26856	-11786,229986000006	26856	0
26858	14396,51318400001	26858	14396,620144000015	26858	0	26858	-11786,201639000006	26858	-11786,229986000006	26858	0
26860	14396,614796000009	26860	14396,620144000015	26860	0	26860	-11786,235140000004	26860	-11786,229986000006	26860	0
26862	14396,625492000021	26862	14396,620144000015	26862	0	26862	-11786,217101000002	26862	-11786,229986000006	26862	0
26864	14396,523880000023	26864	14396,620144000015	26864	0	26864	-11786,245448000002	26864	-11786,229986000006	26864	0
26866	14396,534576000006	26866	14396,620144000015	26866	0	26866	-11786,219678000009	26866	-11786,229986000006	26866	0
26868	14396,47040000002	26868	14396,620144000015	26868	0	26868	-11786,229986000006	26868	-11786,229986000006	26868	0
26870	14396,646884000016	26870	14396,620144000015	26870	0	26870	-11786,248025000008	26870	-11786,229986000006	26870	0
26872	14396,604100000026	26872	14396,620144000015	26872	0	26872	-11786,224832000007	26872	-11786,229986000006	26872	0
26874	14396,55596800003	26874	14396,620144000015	26874	0	26874	-11786,21452400001	26874	-11786,229986000006	26874	0
26876	14396,523880000023	26876	14396,620144000015	26876	0	26876	-11786,268641000002	26876	-11786,229986000006	26876	0
26878	14396,59875200002	26878	14396,620144000015	26878	0	26878	-11786,248025000008	26878	-11786,229986000006	26878	0
26880	14396,47040000002	26880	14396,620144000015	26880	0	26880	-11786,250602	26880	-11786,229986000006	26880	0
26882	14396,614796000009	26882	14396,620144000015	26882	0	26882	-11786,245448000002	26882	-11786,229986000006	26882	0
26884	14396,59875200002	26884	14396,620144000015	26884	0	26884	-11786,24287100001	26884	-11786,229986000006	26884	0
26886	14396,614796000009	26886	14396,620144000015	26886	0	26886	-11786,245448000002	26886	-11786,229986000006	26886	0
26888	14396,572012000019	26888	14396,620144000015	26888	0	26888	-11786,222255	26888	-11786,229986000006	26888	0
26890	14396,582708000031	26890	14396,620144000015	26890	0	26890	-11786,229986000006	26890	-11786,229986000006	26890	0
26892	14396,625492000021	26892	14396,620144000015	26892	0	26892	-11786,250602	26892	-11786,229986000006	26892	0
26894	14396,59875200002	26894	14396,620144000015	26894	0	26894	-11786,245448000002	26894	-11786,229986000006	26894	0
26896	14396,695016000012	26896	14396,620144000015	26896	0	26896	-11786,24287100001	26896	-11786,229986000006	26896	0
26898	14396,561316000007	26898	14396,620144000015	26898	0	26898	-11786,229986000006	26898	-11786,229986000006	26898	0
26900	14396,550620000024	26900	14396,620144000015	26900	0	26900	-11786,255756000013	26900	-11786,229986000006	26900	0
26902	14396,55596800003	26902	14396,620144000015	26902	0	26902	-11786,235140000004	26902	-11786,229986000006	26902	0
26904	14396,625492000021	26904	14396,620144000015	26904	0	26904	-11786,237717000011	26904	-11786,229986000006	26904	0
26906	14396,609448000032	26906	14396,620144000015	26906	0	26906	-11786,24287100001	26906	-11786,229986000006	26906	0
26908	14396,518532000016	26908	14396,620144000015	26908	0	26908	-11786,235140000004	26908	-11786,229986000006	26908	0
26910	14396,545272000018	26910	14396,620144000015	26910	0	26910	-11786,235140000004	26910	-11786,229986000006	26910	0
26912	14396,577360000025	26912	14396,620144000015	26912	0	26912	-11786,248025000008	26912	-11786,229986000006	26912	0
26914	14396,577360000025	26914	14396,620144000015	26914	0	26914	-11786,224832000007	26914	-11786,229986000006	26914	0
26916	14396,59875200002	26916	14396,620144000015	26916	0	26916	-11786,255756000013	26916	-11786,229986000006	26916	0
26918	14396,572012000019	26918	14396,620144000015	26918	0	26918	-11786,255756000013	26918	-11786,229986000006	26918	0
26920	14396,572012000019	26920	14396,620144000015	26920	0	26920	-11786,21452400001	26920	-11786,229986000006	26920	0
26922	14396,577360000025	26922	14396,620144000015	26922	0	26922	-11786,273795000001	26922	-11786,229986000006	26922	0
26924	14396,625492000021	26924	14396,620144000015	26924	0	26924	-11786,235140000004	26924	-11786,229986000006	26924	0
26926	14396,539924000012	26926	14396,620144000015	26926	0	26926	-11786,263487000004	26926	-11786,229986000006	26926	0
26928	14396,59875200002	26928	14396,620144000015	26928	0	26928	-11786,227409000014	26928	-11786,229986000006	26928	0
