Name	ActPos(2)	Name	SetPos(2)	Name	PosDiff(2)	Name	ActPos(5)	Name	SetPos(5)	Name	PosDiff(5)
SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment		SymbolComment	
Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64	Data-Type	REAL64
SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2	SampleTime	2
VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8	VariableSize	8
SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True	SymbolBased	True
IndexGroup	16643	IndexGroup	16643	IndexGroup	16643	IndexGroup	16646	IndexGroup	16646	IndexGroup	16646
IndexOffset	65538	IndexOffset	10	IndexOffset	131087	IndexOffset	65538	IndexOffset	10	IndexOffset	131087
SymbolName	Axes.M2K4 rY.ActPos	SymbolName	Axes.M2K4 rY.SetPos	SymbolName	Axes.M2K4 rY.PosDiff	SymbolName	Axes.M3K4 rX.ActPos	SymbolName	Axes.M3K4 rX.SetPos	SymbolName	Axes.M3K4 rX.PosDiff
NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1	NetID	134.79.82.176.1.1
Port	501	Port	501	Port	501	Port	501	Port	501	Port	501
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0


30318	14396,582708000031	30318	14396,625492000021	30318	0,042783999990206212	30318	-11786,188754000003	30318	-11786,21452400001	30318	-0,025770000007469207
30320	14396,481096000032	30320	14396,625492000021	30320	0,14439599998877384	30320	-11786,204216000013	30320	-11786,21452400001	30320	-0,010307999997166917
30322	14396,705712000025	30322	14396,625492000021	30322	-0,08022000000346452	30322	-11786,229986000006	30322	-11786,21452400001	30322	0,015461999995750375
30324	14396,620144000015	30324	14396,625492000021	30324	0,0053480000060517341	30324	-11786,168138000008	30324	-11786,21452400001	30324	-0,046386000001803041
30326	14396,630840000027	30326	14396,625492000021	30326	-0,0053480000060517341	30326	-11786,211947000003	30326	-11786,21452400001	30326	-0,0025770000065676868
30328	14396,55596800003	30328	14396,625492000021	30328	0,069523999991361052	30328	-11786,222255	30328	-11786,21452400001	30328	0,00773099999059923
30330	14396,646884000016	30330	14396,625492000021	30330	-0,021391999995103106	30330	-11786,245448000002	30330	-11786,21452400001	30330	0,03092399999150075
30332	14396,636188000004	30332	14396,625492000021	30332	-0,010695999982999638	30332	-11786,201639000006	30332	-11786,21452400001	30332	-0,012885000003734604
30334	14396,668276000011	30334	14396,625492000021	30334	-0,042783999990206212	30334	-11786,204216000013	30334	-11786,21452400001	30334	-0,010307999997166917
30336	14396,678972000023	30336	14396,625492000021	30336	-0,05348000000230968	30336	-11786,175869000013	30336	-11786,21452400001	30336	-0,038654999996651895
30338	14396,678972000023	30338	14396,625492000021	30338	-0,05348000000230968	30338	-11786,204216000013	30338	-11786,21452400001	30338	-0,010307999997166917
30340	14396,678972000023	30340	14396,625492000021	30340	-0,05348000000230968	30340	-11786,255756000013	30340	-11786,21452400001	30340	0,041232000003219582
30342	14396,668276000011	30342	14396,625492000021	30342	-0,042783999990206212	30342	-11786,206793000005	30342	-11786,21452400001	30342	-0,0077310000051511452
30344	14396,588056000008	30344	14396,625492000021	30344	0,037436000013258308	30344	-11786,21452400001	30344	-11786,21452400001	30344	0
30346	14396,620144000015	30346	14396,625492000021	30346	0,0053480000060517341	30346	-11786,224832000007	30346	-11786,21452400001	30346	0,010307999997166917
30348	14396,662928000005	30348	14396,625492000021	30348	-0,037435999984154478	30348	-11786,183600000004	30348	-11786,21452400001	30348	-0,030924000006052665
30350	14396,625492000021	30350	14396,625492000021	30350	0	30350	-11786,217101000002	30350	-11786,21452400001	30350	0,0025769999920157716
30352	14396,588056000008	30352	14396,625492000021	30352	0,037436000013258308	30352	-11786,206793000005	30352	-11786,21452400001	30352	-0,0077310000051511452
30354	14396,625492000021	30354	14396,625492000021	30354	0	30354	-11786,196485000008	30354	-11786,21452400001	30354	-0,018039000002318062
30356	14396,55596800003	30356	14396,625492000021	30356	0,069523999991361052	30356	-11786,204216000013	30356	-11786,21452400001	30356	-0,010307999997166917
30358	14396,55596800003	30358	14396,625492000021	30358	0,069523999991361052	30358	-11786,253179000007	30358	-11786,21452400001	30358	0,038654999996651895
30360	14396,55596800003	30360	14396,625492000021	30360	0,069523999991361052	30360	-11786,188754000003	30360	-11786,21452400001	30360	-0,025770000007469207
30362	14396,630840000027	30362	14396,625492000021	30362	-0,0053480000060517341	30362	-11786,217101000002	30362	-11786,21452400001	30362	0,0025769999920157716
30364	14396,609448000032	30364	14396,625492000021	30364	0,016043999989051372	30364	-11786,209370000011	30364	-11786,21452400001	30364	-0,0051539999985834584
30366	14396,625492000021	30366	14396,625492000021	30366	0	30366	-11786,227409000014	30366	-11786,21452400001	30366	0,012885000003734604
30368	14396,609448000032	30368	14396,625492000021	30368	0,016043999989051372	30368	-11786,224832000007	30368	-11786,21452400001	30368	0,010307999997166917
30370	14396,657580000028	30370	14396,625492000021	30370	-0,032088000007206574	30370	-11786,217101000002	30370	-11786,21452400001	30370	0,0025769999920157716
30372	14396,604100000026	30372	14396,625492000021	30372	0,021391999995103106	30372	-11786,196485000008	30372	-11786,21452400001	30372	-0,018039000002318062
30374	14396,625492000021	30374	14396,625492000021	30374	0	30374	-11786,157830000011	30374	-11786,21452400001	30374	-0,056693999998969957
30376	14396,662928000005	30376	14396,625492000021	30376	-0,037435999984154478	30376	-11786,227409000014	30376	-11786,21452400001	30376	0,012885000003734604
30378	14396,64153600001	30378	14396,625492000021	30378	-0,016043999989051372	30378	-11786,229986000006	30378	-11786,21452400001	30378	0,015461999995750375
30380	14396,64153600001	30380	14396,625492000021	30380	-0,016043999989051372	30380	-11786,232563000012	30380	-11786,21452400001	30380	0,018039000002318062
30382	14396,55596800003	30382	14396,625492000021	30382	0,069523999991361052	30382	-11786,209370000011	30382	-11786,21452400001	30382	-0,0051539999985834584
30384	14396,668276000011	30384	14396,625492000021	30384	-0,042783999990206212	30384	-11786,222255	30384	-11786,21452400001	30384	0,00773099999059923
30386	14396,668276000011	30386	14396,625492000021	30386	-0,042783999990206212	30386	-11786,211947000003	30386	-11786,21452400001	30386	-0,0025770000065676868
30388	14396,630840000027	30388	14396,625492000021	30388	-0,0053480000060517341	30388	-11786,209370000011	30388	-11786,21452400001	30388	-0,0051539999985834584
30390	14396,620144000015	30390	14396,625492000021	30390	0,0053480000060517341	30390	-11786,232563000012	30390	-11786,21452400001	30390	0,018039000002318062
30392	14396,678972000023	30392	14396,625492000021	30392	-0,05348000000230968	30392	-11786,219678000009	30392	-11786,21452400001	30392	0,0051539999985834584
30394	14396,614796000009	30394	14396,625492000021	30394	0,010696000012103468	30394	-11786,232563000012	30394	-11786,21452400001	30394	0,018039000002318062
30396	14396,588056000008	30396	14396,625492000021	30396	0,037436000013258308	30396	-11786,232563000012	30396	-11786,21452400001	30396	0,018039000002318062
30398	14396,614796000009	30398	14396,625492000021	30398	0,010696000012103468	30398	-11786,217101000002	30398	-11786,21452400001	30398	0,0025769999920157716
30400	14396,604100000026	30400	14396,625492000021	30400	0,021391999995103106	30400	-11786,217101000002	30400	-11786,21452400001	30400	0,0025769999920157716
30402	14396,545272000018	30402	14396,625492000021	30402	0,08022000000346452	30402	-11786,229986000006	30402	-11786,21452400001	30402	0,015461999995750375
30404	14396,59875200002	30404	14396,625492000021	30404	0,02674000000115484	30404	-11786,196485000008	30404	-11786,21452400001	30404	-0,018039000002318062
30406	14396,652232000022	30406	14396,625492000021	30406	-0,02674000000115484	30406	-11786,201639000006	30406	-11786,21452400001	30406	-0,012885000003734604
30408	14396,604100000026	30408	14396,625492000021	30408	0,021391999995103106	30408	-11786,222255	30408	-11786,21452400001	30408	0,00773099999059923
30410	14396,59875200002	30410	14396,625492000021	30410	0,02674000000115484	30410	-11786,253179000007	30410	-11786,21452400001	30410	0,038654999996651895
30412	14396,604100000026	30412	14396,625492000021	30412	0,021391999995103106	30412	-11786,21452400001	30412	-11786,21452400001	30412	0
30414	14396,652232000022	30414	14396,625492000021	30414	-0,02674000000115484	30414	-11786,209370000011	30414	-11786,21452400001	30414	-0,0051539999985834584
30416	14396,614796000009	30416	14396,625492000021	30416	0,010696000012103468	30416	-11786,211947000003	30416	-11786,21452400001	30416	-0,0025770000065676868
30418	14396,59875200002	30418	14396,625492000021	30418	0,02674000000115484	30418	-11786,235140000004	30418	-11786,21452400001	30418	0,020615999994333833
30420	14396,534576000006	30420	14396,625492000021	30420	0,090916000015567988	30420	-11786,21452400001	30420	-11786,21452400001	30420	0
30422	14396,695016000012	30422	14396,625492000021	30422	-0,069523999991361052	30422	-11786,235140000004	30422	-11786,21452400001	30422	0,020615999994333833
30424	14396,577360000025	30424	14396,625492000021	30424	0,048131999996257946	30424	-11786,211947000003	30424	-11786,21452400001	30424	-0,0025770000065676868
30426	14396,764540000033	30426	14396,625492000021	30426	-0,13904800001182593	30426	-11786,204216000013	30426	-11786,21452400001	30426	-0,010307999997166917
30428	14396,609448000032	30428	14396,625492000021	30428	0,016043999989051372	30428	-11786,224832000007	30428	-11786,21452400001	30428	0,010307999997166917
30430	14396,572012000019	30430	14396,625492000021	30430	0,05348000000230968	30430	-11786,204216000013	30430	-11786,21452400001	30430	-0,010307999997166917
30432	14396,620144000015	30432	14396,625492000021	30432	0,0053480000060517341	30432	-11786,211947000003	30432	-11786,21452400001	30432	-0,0025770000065676868
30434	14396,588056000008	30434	14396,625492000021	30434	0,037436000013258308	30434	-11786,219678000009	30434	-11786,21452400001	30434	0,0051539999985834584
30436	14396,657580000028	30436	14396,625492000021	30436	-0,032088000007206574	30436	-11786,224832000007	30436	-11786,21452400001	30436	0,010307999997166917
30438	14396,630840000027	30438	14396,625492000021	30438	-0,0053480000060517341	30438	-11786,209370000011	30438	-11786,21452400001	30438	-0,0051539999985834584
30440	14396,64153600001	30440	14396,625492000021	30440	-0,016043999989051372	30440	-11786,217101000002	30440	-11786,21452400001	30440	0,0025769999920157716
30442	14396,577360000025	30442	14396,625492000021	30442	0,048131999996257946	30442	-11786,219678000009	30442	-11786,21452400001	30442	0,0051539999985834584
30444	14396,577360000025	30444	14396,625492000021	30444	0,048131999996257946	30444	-11786,219678000009	30444	-11786,21452400001	30444	0,0051539999985834584
30446	14396,550620000024	30446	14396,625492000021	30446	0,074871999997412786	30446	-11786,209370000011	30446	-11786,21452400001	30446	-0,0051539999985834584
30448	14396,588056000008	30448	14396,625492000021	30448	0,037436000013258308	30448	-11786,211947000003	30448	-11786,21452400001	30448	-0,0025770000065676868
30450	14396,64153600001	30450	14396,625492000021	30450	-0,016043999989051372	30450	-11786,227409000014	30450	-11786,21452400001	30450	0,012885000003734604
30452	14396,684320000029	30452	14396,625492000021	30452	-0,058828000008361414	30452	-11786,232563000012	30452	-11786,21452400001	30452	0,018039000002318062
30454	14396,646884000016	30454	14396,625492000021	30454	-0,021391999995103106	30454	-11786,188754000003	30454	-11786,21452400001	30454	-0,025770000007469207
30456	14396,609448000032	30456	14396,625492000021	30456	0,016043999989051372	30456	-11786,227409000014	30456	-11786,21452400001	30456	0,012885000003734604
30458	14396,64153600001	30458	14396,625492000021	30458	-0,016043999989051372	30458	-11786,21452400001	30458	-11786,21452400001	30458	0
30460	14396,625492000021	30460	14396,625492000021	30460	0	30460	-11786,24287100001	30460	-11786,21452400001	30460	0,028346999999484979
30462	14396,625492000021	30462	14396,625492000021	30462	0	30462	-11786,250602	30462	-11786,21452400001	30462	0,036077999990084209
30464	14396,59875200002	30464	14396,625492000021	30464	0,02674000000115484	30464	-11786,211947000003	30464	-11786,21452400001	30464	-0,0025770000065676868
30466	14396,588056000008	30466	14396,625492000021	30466	0,037436000013258308	30466	-11786,199062	30466	-11786,21452400001	30466	-0,01546200001030229
30468	14396,588056000008	30468	14396,625492000021	30468	0,037436000013258308	30468	-11786,229986000006	30468	-11786,21452400001	30468	0,015461999995750375
30470	14396,668276000011	30470	14396,625492000021	30470	-0,042783999990206212	30470	-11786,245448000002	30470	-11786,21452400001	30470	0,03092399999150075
30472	14396,59875200002	30472	14396,625492000021	30472	0,02674000000115484	30472	-11786,232563000012	30472	-11786,21452400001	30472	0,018039000002318062
30474	14396,604100000026	30474	14396,625492000021	30474	0,021391999995103106	30474	-11786,206793000005	30474	-11786,21452400001	30474	-0,0077310000051511452
30476	14396,630840000027	30476	14396,625492000021	30476	-0,0053480000060517341	30476	-11786,229986000006	30476	-11786,21452400001	30476	0,015461999995750375
30478	14396,636188000004	30478	14396,625492000021	30478	-0,010695999982999638	30478	-11786,219678000009	30478	-11786,21452400001	30478	0,0051539999985834584
30480	14396,646884000016	30480	14396,625492000021	30480	-0,021391999995103106	30480	-11786,209370000011	30480	-11786,21452400001	30480	-0,0051539999985834584
30482	14396,657580000028	30482	14396,625492000021	30482	-0,032088000007206574	30482	-11786,240294000003	30482	-11786,21452400001	30482	0,025769999992917292
30484	14396,614796000009	30484	14396,625492000021	30484	0,010696000012103468	30484	-11786,173292000007	30484	-11786,21452400001	30484	-0,041232000003219582
30486	14396,673624000017	30486	14396,625492000021	30486	-0,048131999996257946	30486	-11786,209370000011	30486	-11786,21452400001	30486	-0,0051539999985834584
30488	14396,625492000021	30488	14396,625492000021	30488	0	30488	-11786,232563000012	30488	-11786,21452400001	30488	0,018039000002318062
30490	14396,539924000012	30490	14396,625492000021	30490	0,085568000009516254	30490	-11786,24287100001	30490	-11786,21452400001	30490	0,028346999999484979
30492	14396,523880000023	30492	14396,625492000021	30492	0,10161199999856763	30492	-11786,217101000002	30492	-11786,21452400001	30492	0,0025769999920157716
30494	14396,636188000004	30494	14396,625492000021	30494	-0,010695999982999638	30494	-11786,183600000004	30494	-11786,21452400001	30494	-0,030924000006052665
30496	14396,646884000016	30496	14396,625492000021	30496	-0,021391999995103106	30496	-11786,201639000006	30496	-11786,21452400001	30496	-0,012885000003734604
30498	14396,577360000025	30498	14396,625492000021	30498	0,048131999996257946	30498	-11786,21452400001	30498	-11786,21452400001	30498	0
30500	14396,523880000023	30500	14396,625492000021	30500	0,10161199999856763	30500	-11786,201639000006	30500	-11786,21452400001	30500	-0,012885000003734604
30502	14396,673624000017	30502	14396,625492000021	30502	-0,048131999996257946	30502	-11786,229986000006	30502	-11786,21452400001	30502	0,015461999995750375
30504	14396,588056000008	30504	14396,625492000021	30504	0,037436000013258308	30504	-11786,232563000012	30504	-11786,21452400001	30504	0,018039000002318062
30506	14396,668276000011	30506	14396,625492000021	30506	-0,042783999990206212	30506	-11786,217101000002	30506	-11786,21452400001	30506	0,0025769999920157716
30508	14396,55596800003	30508	14396,625492000021	30508	0,069523999991361052	30508	-11786,201639000006	30508	-11786,21452400001	30508	-0,012885000003734604
30510	14396,620144000015	30510	14396,625492000021	30510	0,0053480000060517341	30510	-11786,219678000009	30510	-11786,21452400001	30510	0,0051539999985834584
30512	14396,59875200002	30512	14396,625492000021	30512	0,02674000000115484	30512	-11786,206793000005	30512	-11786,21452400001	30512	-0,0077310000051511452
30514	14396,625492000021	30514	14396,625492000021	30514	0	30514	-11786,217101000002	30514	-11786,21452400001	30514	0,0025769999920157716
30516	14396,572012000019	30516	14396,625492000021	30516	0,05348000000230968	30516	-11786,217101000002	30516	-11786,21452400001	30516	0,0025769999920157716
30518	14396,64153600001	30518	14396,625492000021	30518	-0,016043999989051372	30518	-11786,196485000008	30518	-11786,21452400001	30518	-0,018039000002318062
30520	14396,716408000008	30520	14396,625492000021	30520	-0,090915999986464158	30520	-11786,204216000013	30520	-11786,21452400001	30520	-0,010307999997166917
30522	14396,636188000004	30522	14396,625492000021	30522	-0,010695999982999638	30522	-11786,211947000003	30522	-11786,21452400001	30522	-0,0025770000065676868
30524	14396,545272000018	30524	14396,625492000021	30524	0,08022000000346452	30524	-11786,204216000013	30524	-11786,21452400001	30524	-0,010307999997166917
30526	14396,636188000004	30526	14396,625492000021	30526	-0,010695999982999638	30526	-11786,21452400001	30526	-11786,21452400001	30526	0
30528	14396,561316000007	30528	14396,625492000021	30528	0,064176000014413148	30528	-11786,196485000008	30528	-11786,21452400001	30528	-0,018039000002318062
30530	14396,636188000004	30530	14396,625492000021	30530	-0,010695999982999638	30530	-11786,204216000013	30530	-11786,21452400001	30530	-0,010307999997166917
30532	14396,652232000022	30532	14396,625492000021	30532	-0,02674000000115484	30532	-11786,217101000002	30532	-11786,21452400001	30532	0,0025769999920157716
30534	14396,636188000004	30534	14396,625492000021	30534	-0,010695999982999638	30534	-11786,204216000013	30534	-11786,21452400001	30534	-0,010307999997166917
30536	14396,614796000009	30536	14396,625492000021	30536	0,010696000012103468	30536	-11786,181023000012	30536	-11786,21452400001	30536	-0,033500999998068437
30538	14396,620144000015	30538	14396,625492000021	30538	0,0053480000060517341	30538	-11786,229986000006	30538	-11786,21452400001	30538	0,015461999995750375
30540	14396,577360000025	30540	14396,625492000021	30540	0,048131999996257946	30540	-11786,206793000005	30540	-11786,21452400001	30540	-0,0077310000051511452
30542	14396,657580000028	30542	14396,625492000021	30542	-0,032088000007206574	30542	-11786,217101000002	30542	-11786,21452400001	30542	0,0025769999920157716
30544	14396,609448000032	30544	14396,625492000021	30544	0,016043999989051372	30544	-11786,217101000002	30544	-11786,21452400001	30544	0,0025769999920157716
30546	14396,72710400002	30546	14396,625492000021	30546	-0,10161199999856763	30546	-11786,204216000013	30546	-11786,21452400001	30546	-0,010307999997166917
30548	14396,652232000022	30548	14396,625492000021	30548	-0,02674000000115484	30548	-11786,219678000009	30548	-11786,21452400001	30548	0,0051539999985834584
30550	14396,502488000027	30550	14396,625492000021	30550	0,12300399999367073	30550	-11786,186177000011	30550	-11786,21452400001	30550	-0,028346999999484979
30552	14396,529228000029	30552	14396,625492000021	30552	0,096263999992515892	30552	-11786,217101000002	30552	-11786,21452400001	30552	0,0025769999920157716
30554	14396,668276000011	30554	14396,625492000021	30554	-0,042783999990206212	30554	-11786,196485000008	30554	-11786,21452400001	30554	-0,018039000002318062
30556	14396,625492000021	30556	14396,625492000021	30556	0	30556	-11786,229986000006	30556	-11786,21452400001	30556	0,015461999995750375
30558	14396,625492000021	30558	14396,625492000021	30558	0	30558	-11786,193908000001	30558	-11786,21452400001	30558	-0,020616000008885749
30560	14396,695016000012	30560	14396,625492000021	30560	-0,069523999991361052	30560	-11786,199062	30560	-11786,21452400001	30560	-0,01546200001030229
30562	14396,614796000009	30562	14396,625492000021	30562	0,010696000012103468	30562	-11786,21452400001	30562	-11786,21452400001	30562	0
30564	14396,55596800003	30564	14396,625492000021	30564	0,069523999991361052	30564	-11786,240294000003	30564	-11786,21452400001	30564	0,025769999992917292
30566	14396,609448000032	30566	14396,625492000021	30566	0,016043999989051372	30566	-11786,204216000013	30566	-11786,21452400001	30566	-0,010307999997166917
30568	14396,662928000005	30568	14396,625492000021	30568	-0,037435999984154478	30568	-11786,211947000003	30568	-11786,21452400001	30568	-0,0025770000065676868
30570	14396,705712000025	30570	14396,625492000021	30570	-0,08022000000346452	30570	-11786,209370000011	30570	-11786,21452400001	30570	-0,0051539999985834584
30572	14396,620144000015	30572	14396,625492000021	30572	0,0053480000060517341	30572	-11786,235140000004	30572	-11786,21452400001	30572	0,020615999994333833
30574	14396,657580000028	30574	14396,625492000021	30574	-0,032088000007206574	30574	-11786,219678000009	30574	-11786,21452400001	30574	0,0051539999985834584
30576	14396,588056000008	30576	14396,625492000021	30576	0,037436000013258308	30576	-11786,186177000011	30576	-11786,21452400001	30576	-0,028346999999484979
30578	14396,518532000016	30578	14396,625492000021	30578	0,10696000000461936	30578	-11786,232563000012	30578	-11786,21452400001	30578	0,018039000002318062
30580	14396,646884000016	30580	14396,625492000021	30580	-0,021391999995103106	30580	-11786,206793000005	30580	-11786,21452400001	30580	-0,0077310000051511452
30582	14396,689668000006	30582	14396,625492000021	30582	-0,064175999985309318	30582	-11786,224832000007	30582	-11786,21452400001	30582	0,010307999997166917
30584	14396,593404000014	30584	14396,625492000021	30584	0,032088000007206574	30584	-11786,211947000003	30584	-11786,21452400001	30584	-0,0025770000065676868
30586	14396,678972000023	30586	14396,625492000021	30586	-0,05348000000230968	30586	-11786,217101000002	30586	-11786,21452400001	30586	0,0025769999920157716
30588	14396,561316000007	30588	14396,625492000021	30588	0,064176000014413148	30588	-11786,191331000009	30588	-11786,21452400001	30588	-0,02319300000090152
30590	14396,636188000004	30590	14396,625492000021	30590	-0,010695999982999638	30590	-11786,199062	30590	-11786,21452400001	30590	-0,01546200001030229
30592	14396,588056000008	30592	14396,625492000021	30592	0,037436000013258308	30592	-11786,211947000003	30592	-11786,21452400001	30592	-0,0025770000065676868
30594	14396,678972000023	30594	14396,625492000021	30594	-0,05348000000230968	30594	-11786,229986000006	30594	-11786,21452400001	30594	0,015461999995750375
30596	14396,662928000005	30596	14396,625492000021	30596	-0,037435999984154478	30596	-11786,222255	30596	-11786,21452400001	30596	0,00773099999059923
30598	14396,59875200002	30598	14396,625492000021	30598	0,02674000000115484	30598	-11786,229986000006	30598	-11786,21452400001	30598	0,015461999995750375
30600	14396,673624000017	30600	14396,625492000021	30600	-0,048131999996257946	30600	-11786,196485000008	30600	-11786,21452400001	30600	-0,018039000002318062
30602	14396,55596800003	30602	14396,625492000021	30602	0,069523999991361052	30602	-11786,173292000007	30602	-11786,21452400001	30602	-0,041232000003219582
30604	14396,588056000008	30604	14396,625492000021	30604	0,037436000013258308	30604	-11786,235140000004	30604	-11786,21452400001	30604	0,020615999994333833
30606	14396,630840000027	30606	14396,625492000021	30606	-0,0053480000060517341	30606	-11786,222255	30606	-11786,21452400001	30606	0,00773099999059923
30608	14396,625492000021	30608	14396,625492000021	30608	0	30608	-11786,209370000011	30608	-11786,21452400001	30608	-0,0051539999985834584
30610	14396,678972000023	30610	14396,625492000021	30610	-0,05348000000230968	30610	-11786,201639000006	30610	-11786,21452400001	30610	-0,012885000003734604
30612	14396,636188000004	30612	14396,625492000021	30612	-0,010695999982999638	30612	-11786,199062	30612	-11786,21452400001	30612	-0,01546200001030229
30614	14396,64153600001	30614	14396,625492000021	30614	-0,016043999989051372	30614	-11786,201639000006	30614	-11786,21452400001	30614	-0,012885000003734604
30616	14396,529228000029	30616	14396,625492000021	30616	0,096263999992515892	30616	-11786,193908000001	30616	-11786,21452400001	30616	-0,020616000008885749
30618	14396,689668000006	30618	14396,625492000021	30618	-0,064175999985309318	30618	-11786,209370000011	30618	-11786,21452400001	30618	-0,0051539999985834584
30620	14396,59875200002	30620	14396,625492000021	30620	0,02674000000115484	30620	-11786,222255	30620	-11786,21452400001	30620	0,00773099999059923
30622	14396,593404000014	30622	14396,625492000021	30622	0,032088000007206574	30622	-11786,211947000003	30622	-11786,21452400001	30622	-0,0025770000065676868
30624	14396,588056000008	30624	14396,625492000021	30624	0,037436000013258308	30624	-11786,204216000013	30624	-11786,21452400001	30624	-0,010307999997166917
30626	14396,55596800003	30626	14396,625492000021	30626	0,069523999991361052	30626	-11786,209370000011	30626	-11786,21452400001	30626	-0,0051539999985834584
30628	14396,652232000022	30628	14396,625492000021	30628	-0,02674000000115484	30628	-11786,206793000005	30628	-11786,21452400001	30628	-0,0077310000051511452
30630	14396,588056000008	30630	14396,625492000021	30630	0,037436000013258308	30630	-11786,199062	30630	-11786,21452400001	30630	-0,01546200001030229
30632	14396,625492000021	30632	14396,625492000021	30632	0	30632	-11786,21452400001	30632	-11786,21452400001	30632	0
30634	14396,518532000016	30634	14396,625492000021	30634	0,10696000000461936	30634	-11786,199062	30634	-11786,21452400001	30634	-0,01546200001030229
30636	14396,64153600001	30636	14396,625492000021	30636	-0,016043999989051372	30636	-11786,222255	30636	-11786,21452400001	30636	0,00773099999059923
30638	14396,604100000026	30638	14396,625492000021	30638	0,021391999995103106	30638	-11786,191331000009	30638	-11786,21452400001	30638	-0,02319300000090152
30640	14396,662928000005	30640	14396,625492000021	30640	-0,037435999984154478	30640	-11786,181023000012	30640	-11786,21452400001	30640	-0,033500999998068437
30642	14396,657580000028	30642	14396,625492000021	30642	-0,032088000007206574	30642	-11786,209370000011	30642	-11786,21452400001	30642	-0,0051539999985834584
30644	14396,646884000016	30644	14396,625492000021	30644	-0,021391999995103106	30644	-11786,181023000012	30644	-11786,21452400001	30644	-0,033500999998068437
30646	14396,673624000017	30646	14396,625492000021	30646	-0,048131999996257946	30646	-11786,224832000007	30646	-11786,21452400001	30646	0,010307999997166917
30648	14396,588056000008	30648	14396,625492000021	30648	0,037436000013258308	30648	-11786,237717000011	30648	-11786,21452400001	30648	0,02319300000090152
30650	14396,55596800003	30650	14396,625492000021	30650	0,069523999991361052	30650	-11786,193908000001	30650	-11786,21452400001	30650	-0,020616000008885749
30652	14396,614796000009	30652	14396,625492000021	30652	0,010696000012103468	30652	-11786,222255	30652	-11786,21452400001	30652	0,00773099999059923
30654	14396,711060000031	30654	14396,625492000021	30654	-0,085568000009516254	30654	-11786,222255	30654	-11786,21452400001	30654	0,00773099999059923
30656	14396,55596800003	30656	14396,625492000021	30656	0,069523999991361052	30656	-11786,204216000013	30656	-11786,21452400001	30656	-0,010307999997166917
30658	14396,604100000026	30658	14396,625492000021	30658	0,021391999995103106	30658	-11786,209370000011	30658	-11786,21452400001	30658	-0,0051539999985834584
30660	14396,609448000032	30660	14396,625492000021	30660	0,016043999989051372	30660	-11786,248025000008	30660	-11786,21452400001	30660	0,033500999998068437
30662	14396,630840000027	30662	14396,625492000021	30662	-0,0053480000060517341	30662	-11786,237717000011	30662	-11786,21452400001	30662	0,02319300000090152
30664	14396,673624000017	30664	14396,625492000021	30664	-0,048131999996257946	30664	-11786,196485000008	30664	-11786,21452400001	30664	-0,018039000002318062
30666	14396,604100000026	30666	14396,625492000021	30666	0,021391999995103106	30666	-11786,229986000006	30666	-11786,21452400001	30666	0,015461999995750375
30668	14396,657580000028	30668	14396,625492000021	30668	-0,032088000007206574	30668	-11786,186177000011	30668	-11786,21452400001	30668	-0,028346999999484979
30670	14396,684320000029	30670	14396,625492000021	30670	-0,058828000008361414	30670	-11786,21452400001	30670	-11786,21452400001	30670	0
30672	14396,609448000032	30672	14396,625492000021	30672	0,016043999989051372	30672	-11786,175869000013	30672	-11786,21452400001	30672	-0,038654999996651895
30674	14396,636188000004	30674	14396,625492000021	30674	-0,010695999982999638	30674	-11786,206793000005	30674	-11786,21452400001	30674	-0,0077310000051511452
30676	14396,55596800003	30676	14396,625492000021	30676	0,069523999991361052	30676	-11786,240294000003	30676	-11786,21452400001	30676	0,025769999992917292
30678	14396,593404000014	30678	14396,625492000021	30678	0,032088000007206574	30678	-11786,219678000009	30678	-11786,21452400001	30678	0,0051539999985834584
30680	14396,630840000027	30680	14396,625492000021	30680	-0,0053480000060517341	30680	-11786,219678000009	30680	-11786,21452400001	30680	0,0051539999985834584
30682	14396,646884000016	30682	14396,625492000021	30682	-0,021391999995103106	30682	-11786,188754000003	30682	-11786,21452400001	30682	-0,025770000007469207
